sample_idx,ts_ms,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz
4371,1772696490797,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4372,1772696490807,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4373,1772696490818,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4374,1772696490828,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4375,1772696490838,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4376,1772696490849,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4377,1772696490859,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4378,1772696490869,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4379,1772696490880,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4380,1772696490890,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4381,1772696490901,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4382,1772696490911,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4383,1772696490922,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4384,1772696490932,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4385,1772696490942,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4386,1772696490953,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4387,1772696490963,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4388,1772696490974,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4389,1772696490984,-0.19140625,0.775390625,-0.6669921875,3.11279296875,34.11865234375,-26.85546875,4,1,2,0.0274658203125,0.615234375,0.142822265625,26.57,115,42,30,6,13,7
4390,1772696490994,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4391,1772696491005,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4392,1772696491015,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4393,1772696491025,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4394,1772696491037,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4395,1772696491047,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4396,1772696491058,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4397,1772696491068,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4398,1772696491079,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4399,1772696491089,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4400,1772696491099,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4401,1772696491110,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4402,1772696491120,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4403,1772696491130,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4404,1772696491141,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4405,1772696491151,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4406,1772696491161,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4407,1772696491172,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4408,1772696491183,-0.125,0.68896484375,-0.6845703125,19.59228515625,13.427734375,13.7939453125,2,0,1,0.0164794921875,0.0714111328125,0.054931640625,26.26,20,14,7,6,13,7
4409,1772696491193,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4410,1772696491204,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4411,1772696491215,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4412,1772696491226,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4413,1772696491236,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4414,1772696491247,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4415,1772696491257,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4416,1772696491267,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4417,1772696491278,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4418,1772696491288,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4419,1772696491299,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4420,1772696491309,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4421,1772696491320,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4422,1772696491334,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4423,1772696491344,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4424,1772696491354,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4425,1772696491365,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4426,1772696491375,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4427,1772696491385,0.01416015625,0.68701171875,-0.7001953125,-3.41796875,-6.16455078125,10.07080078125,0,0,0,0.054931640625,0.0164794921875,0.032958984375,26.64,9,1,3,6,13,7
4428,1772696491396,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4429,1772696491406,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4430,1772696491416,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4431,1772696491427,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4432,1772696491437,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4433,1772696491448,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4434,1772696491458,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4435,1772696491468,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4436,1772696491479,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4437,1772696491489,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4438,1772696491499,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4439,1772696491509,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4440,1772696491520,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4441,1772696491530,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4442,1772696491541,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4443,1772696491551,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4444,1772696491561,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4445,1772696491572,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4446,1772696491582,-0.0625,0.72900390625,-0.716796875,-1.8310546875,-10.6201171875,-24.0478515625,6,2,4,0.1318359375,0.1043701171875,0.02197265625,26.76,79,26,40,6,13,7
4447,1772696491592,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4448,1772696491603,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4449,1772696491613,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4450,1772696491623,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4451,1772696491634,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4452,1772696491644,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4453,1772696491655,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4454,1772696491665,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4455,1772696491675,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4456,1772696491685,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4457,1772696491696,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4458,1772696491706,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4459,1772696491717,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4460,1772696491727,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4461,1772696491738,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4462,1772696491748,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4463,1772696491758,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4464,1772696491771,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4465,1772696491782,-0.16796875,0.787109375,-0.6064453125,-16.05224609375,-17.63916015625,-5.37109375,1,1,2,0.0933837890625,0.142822265625,0.0494384765625,26.7,38,23,24,8,12,8
4466,1772696491792,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4467,1772696491802,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4468,1772696491813,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4469,1772696491823,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4470,1772696491834,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4471,1772696491844,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4472,1772696491855,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4473,1772696491865,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4474,1772696491875,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4475,1772696491886,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4476,1772696491896,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4477,1772696491906,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4478,1772696491917,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4479,1772696491927,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4480,1772696491938,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4481,1772696491948,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4482,1772696491960,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4483,1772696491971,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4484,1772696491982,-0.2119140625,0.73681640625,-0.63330078125,16.78466796875,17.08984375,9.27734375,0,1,1,0.0604248046875,0.0054931640625,0.087890625,26.32,7,11,23,8,12,8
4485,1772696491992,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4486,1772696492007,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4487,1772696492017,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4488,1772696492028,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4489,1772696492038,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4490,1772696492049,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4491,1772696492060,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4492,1772696492070,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4493,1772696492082,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4494,1772696492093,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4495,1772696492104,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4496,1772696492114,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4497,1772696492126,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4498,1772696492136,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4499,1772696492147,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4500,1772696492157,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4501,1772696492168,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4502,1772696492178,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4503,1772696492188,-0.08642578125,0.7265625,-0.5966796875,-32.1044921875,-28.564453125,-10.25390625,3,2,1,0.0823974609375,0.1373291015625,0.0384521484375,26.64,29,30,5,8,12,8
4504,1772696492199,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4505,1772696492210,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4506,1772696492227,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4507,1772696492238,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4508,1772696492248,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4509,1772696492258,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4510,1772696492269,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4511,1772696492279,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4512,1772696492291,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4513,1772696492302,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
4514,1772696492312,-0.27294921875,0.76708984375,-0.6796875,3.2958984375,-19.04296875,15.56396484375,2,2,2,0.0494384765625,0.076904296875,0.0714111328125,26.57,33,28,39,8,12,8
